source,target,song_id,song_title,year,album
2613378,2655380,8462392,Neyah vs. 2Taf,2022,Single
2613378,2655381,7617650,6Faces vs. Yvan,2022,Single
2613378,2655386,7813309,Benefik vs. Six Faces,2022,Single
2613378,2655381,6618402,Lamanif vs. Six Faces,2021,Single
2613378,142911,6618402,Lamanif vs. Six Faces,2021,Single
13944,660273,7211537,2Taf vs. Benefik,2021,Single
13944,2655386,7211537,2Taf vs. Benefik,2021,Single
2613378,49482,7617640,Benefik vs. Aparzite,2022,Single
2613378,2655386,7282743,Benefik vs. Sauce,2021,Single
2613378,2613415,6950038,Dam’s vs. Benefik,2021,Single
2613378,2655386,6618400,Maadou vs. Benefik,2021,Single
2613378,146064,6618400,Maadou vs. Benefik,2021,Single
2035529,2655386,7925939,Parano vs Benefik,2021,Single
2065562,1282,5693100,Ailleurs*,2025,Single
2065562,1276822,8507255,Sunday Afternoon (Instrumental),2022,Single
183613,641781,2883121,Dans la peau (de Sankara),2016,Single
641781,1016989,6848784,La patrie ou la mort,2010,Single
14071,14877,6033563,BNB,2020,Single
33944,21842,1930672,Doucement gamin !,2015,Single
1774644,33944,8360164,FEUX ARRIERES,2022,Single
1774644,14072,8360164,FEUX ARRIERES,2022,Single
14071,33944,2972968,Fils de riches,2017,Single
14071,13948,2972968,Fils de riches,2017,Single
33944,14071,2436325,Format familial,,Single
14071,13062,6033554,IMMUNITÉ DIPLOMATIQUE,2020,Single
33944,74157,1911260,Je le savais,2015,Single
33944,13948,1899921,Pas d’salade,2015,Single
33944,150401,1929888,Pas l’temps,2015,Single
33944,14071,2436317,Pour les miens,2016,Single
33944,331714,1912343,Rêves t’as ça,2015,Single
3930725,33944,12229083,STUTTGART & LA MASIA,2025,Single
33944,331716,2436321,Transaction,,Single
75903,1016995,4343627,Livin’ my life,2012,Single
2968307,1258841,7433971,MONEY (INTRO),2021,Single
2968307,1016995,7433971,MONEY (INTRO),2021,Single
58610,1016995,5485037,Strychnine,2013,Single
2087562,2000044,7999005,Papierhuis,2022,Single
3421045,16416,11982972,Aceveda,2025,Single
20257,558263,2294324,Micro-trottoir,2013,Single
12659,538835,2308457,On marche tous vers la fin,2012,Single
12659,558263,2308457,On marche tous vers la fin,2012,Single
4162745,38312,11023578,GALAXIE,2021,Single
3392362,3540154,11231643,HARDWARE,2024,Single
3392362,3540154,11231644,NG+7,2024,Single
331450,995091,7284915,3 saisons,2021,Single
331450,25462,7344716,A New Day,2021,Single
625658,2496266,6217022,Bullpen,2021,Single
995091,60891,9839104,CHF,2023,Single
331450,70431,4131154,Coupe-vent Columbia,2019,Single
51186,995091,3648882,Dans la nuit,2018,Single
16503,25462,7811945,Effets spéciaux,2022,Single
16503,26715,6663191,Épitaphe,2021,Single
16503,161758,6663191,Épitaphe,2021,Single
2210092,33916,5503507,Finir seule,2020,Single
54726,639298,3804017,Forêts,2018,Single
16503,331450,2415797,Jolies Filles,2016,Single
16503,1247708,3918843,Lait de chèvre,2018,Single
16503,1247708,3918838,Miracles,2018,Single
1247708,8444,8834749,No stress,2023,Single
995091,331450,4520118,Off The Grid,2019,Single
1056989,1247708,4988914,Origami,2019,Single
625658,634494,6217034,Pas de la même sauce,2021,Single
14100,41645,317596,Posse Cut,,Single
14100,51232,317596,Posse Cut,,Single
26715,995091,5368454,Rêve de jeunesse,2020,Single
331450,995091,4535744,Sac de sport,2019,Single
331450,17466,4311136,Soucoupe volante,2019,Single
332971,2515871,7125022,Yen aura po de facile,2021,Single
35421,394434,4360236,Bonbon à la menthe,2019,Single
156242,394434,2434059,Deuboukéhi,2016,Single
156242,394434,1778331,Évadé,2015,Single
156242,13063,2421777,Les princes,2016,Single
35421,394434,6187509,Oui ou non,2020,Single
570317,72887,2828911,La valise à Mérie,,Single
570317,984263,2828903,Parait Que Biff & Bear,,Single
984258,984263,2828846,Sur Une Fine Ligne Rouge,,Single
67009,984263,4528094,Światło,2019,Single
984258,1963,2828839,F.F.F,,Single
984258,1964,2828839,F.F.F,,Single
984258,984515,2828840,Giniva 2000,,Single
984258,13211,2828823,Hip-Hop Far West,,Single
984258,17081,2828671,Le Triangle Des Bermudes,,Single
984258,1273,2828662,Opération Condor,1998,Single
984258,1986,2828662,Opération Condor,1998,Single
984258,32152,2828673,Si J’Avais du Cash,,Single
984258,117682,3178806,Tout ce Qu’on Pense de Toi,,Single
1082548,3336375,9813964,Creeper,2023,Single
1082548,1233575,9590478,Destiny,2023,Single
1082548,3357747,9741203,Finale,2023,Single
1082548,2030451,8534656,Finalistes Freestyle,2019,Single
1082548,1441161,9861578,Foundation,2023,Single
1082548,1246570,9909767,Grove,2024,Single
1082548,2264918,9666906,Kino,2023,Single
1082548,1736432,9837503,Malibu,2023,Single
1082548,3296317,9788772,Nuketown,2023,Single
1495787,1082548,4924436,Panoramyx Drank Remix,2019,Single
1082548,2030451,8669526,Petit Voyou Freestyle,2019,Single
1082548,2337495,6151683,Règlement Cypher #1,2020,Single
1082548,1867585,5272447,Règlement Finalistes Freestyle,2020,Single
1082548,2090834,5272447,Règlement Finalistes Freestyle,2020,Single
115707,790419,3255241,Règlement Freestyle #1,2017,Single
1082548,2114993,5287965,Règlement Overtime Freestyle (Bonus),2020,Single
1082548,2090834,5287965,Règlement Overtime Freestyle (Bonus),2020,Single
1082548,1867585,5287965,Règlement Overtime Freestyle (Bonus),2020,Single
1082548,2114989,5287965,Règlement Overtime Freestyle (Bonus),2020,Single
77714,1082548,6145024,Règlement Politique,2020,Single
1495787,1714851,5466736,Règlement Rain Freestyle,2020,Single
1082548,2034254,9983114,Stadium,2024,Single
1082548,2200093,9933355,Téléphérique,2024,Single
1082548,1474324,6834755,Un million,2021,Single
1082548,2337495,6834755,Un million,2021,Single
1082548,1124963,9692286,Warehouse,2023,Single
1082548,1538361,9641363,Zancudo,2023,Single
2337496,2337495,7748626,Zlathanos,2020,Single
2141638,573581,5337148,Debout les femmes,2018,Single
531290,459977,10065128,Ensemble,2023,Single
1712,459977,329740,Te manquer,2013,Single
1666696,459977,4165120,The Way It Goes,2011,Single
1452151,459977,6598822,Tout reste à faire,2011,Single
3620676,1180883,10164337,Glowing In The Dark (feat. BKMY),2024,Single
1136567,2852057,4225247,De Toute Façon,2018,Single
3871074,3933396,11685739,dans mon 3,2024,Single
3871074,3933396,12183189,fauché,2025,Single
4029590,3933396,10644346,Gu3rir,2024,Single
3933396,4434275,12184382,Par Terre,2025,Single
3933396,3820774,10907663,󠁪pas d’la nuit :(,2024,Single
4045819,3933396,10696940,Pq tu mparles pu,2024,Single
4263718,3933396,11310810,Self-Killer,2025,Single
4527851,3933396,12183896,t’en parler,2025,Single
3903389,3933396,10669133,Y4ux r0uges,2024,Single
1770722,1059544,4423040,Gospel of Dismay -French Cover- (Original by DAGames),2018,Single
3369176,2616866,8611668,Refroidir,2022,Single
1225083,2981443,9949873,SALTIMBANQ MUSIQ,2024,Single
62687,394442,3424735,À l’ancienne,2018,Single
36707,156242,2880907,Allumé,2016,Single
394442,244692,10629562,Amour blesse,2024,Single
394442,1181301,8395179,BANK (FAYAH),2022,Single
23012,394442,6447960,CACHE COU,2021,Single
394442,23012,6937629,Canon,2021,Single
394442,15788,4385557,Ça va parler,2019,Single
640749,1122586,4044521,CPCBCB,2018,Single
640749,394442,4044521,CPCBCB,2018,Single
1181301,394442,4629703,Depuis,2019,Single
394442,1634705,4385555,Deschamps,2019,Single
156242,1237149,1778265,FDP (Faites du papier),2013,Single
1420670,394442,8096777,Gentleman,2022,Single
2922791,74283,7321216,Ghettoïsé,2021,Single
2922791,2081877,7321216,Ghettoïsé,2021,Single
394442,146430,3356266,Holabitch,2017,Single
394442,62687,4385561,Impala,2019,Single
640749,394442,3093625,Johnny Walker,2017,Single
156242,1237149,362792,Lune De FieL,2014,Single
1846098,156242,7160718,Mafia Zeutrei Krystal,2010,Single
1633759,394442,6757132,Mania Del Controllo,2021,Single
156242,156109,1743401,Ma substance,2015,Single
156242,156109,2434058,MD,2016,Single
156242,156109,646026,Ne parlons pas d’amour,2014,Single
156242,11623,381201,Nique le Rap Jeu,2014,Single
394442,11499,4385552,Palace,2019,Single
394442,646315,7250851,Rinté,2021,Single
394442,640749,7250851,Rinté,2021,Single
15427,156242,2825444,Simple pute,2016,Single
1338578,394442,5423525,Sombre 8,2020,Single
535407,394442,5522378,Someil,2020,Single
14072,394442,6749180,Teteille,2021,Single
394442,640749,4385559,Têtes de mûles,2019,Single
394442,1122586,4385559,Têtes de mûles,2019,Single
394442,13259,11891475,Têtu,2025,Single
640749,394442,4562350,Train 2 vie,2019,Single
156242,1237149,562509,Voldemort,2014,Single
146430,640749,6673123,Ya,2021,Single
146430,394442,6673123,Ya,2021,Single
394442,466514,3356265,Y’a de la dope (Remix),2017,Single
39828,1676933,9355780,DOUBLE F,2024,Single
3204061,1491782,12048649,"FRAPP, JUGG, FINESSE (REMIX)",2025,Single
992647,14857,8541146,HiGHER,2022,Single
1120683,1247708,4827900,New Man,2019,Single
1805102,1246441,8562038,Perdido,,Single
21869,39828,3973516,Saint Laurent,2018,Single
1120683,17466,4794512,Soussa,2019,Single
39828,74111,3406021,Stripclub (Remix),2018,Single
1120683,39828,4604101,Zéros (Remix),2018,Single
3540213,3164640,11471122,Ornstein & Smough,2025,Single
3540213,3164640,11471114,Yorshka,2025,Single
25434,1082614,3108272,Double pack,2017,Single
25434,1082614,3983085,Fellini,2018,Single
25434,1082614,3226371,Red Cup,2017,Single
25434,1082614,3114072,Spock,2017,Single
984311,290334,10808837,HALAL & HARAM,2024,Single
984311,1460088,10809053,LOSSA,2024,Single
1261,42092,5551332,91/75 - Séparez pas,2006,Single
1261,54250,5551332,91/75 - Séparez pas,2006,Single
1261,1375,4360488,Abracadabrah,2009,Single
1261,11650,4360488,Abracadabrah,2009,Single
1261,15788,207325,Anti-tecktonik,2007,Single
1261,1260,65370,Assez,2012,Single
1507,1261,60872,Blood Diamondz Version longue,2011,Single
1875,1261,4319,Ça marche en équipe,2011,Single
1261,1260,97242,Cérémonie,2012,Single
1261,15788,508757,C’est le rap qui te parle,2005,Single
18052,1261,114005,Coton tige,2011,Single
1261,14828,4239135,Diaby,2007,Single
1261,1260,4239135,Diaby,2007,Single
1875,1261,64445,Excellent,2012,Single
1261,1375,4360493,Freestyle No Time,2008,Single
15927,1261,9274745,Freestyle Skyrock [L’Ecrasement de tête],2012,Single
19569,1261,71807,Ghetto,2011,Single
1261,15788,101463,Gotham City,2007,Single
13325,1261,2275836,Intro (Pilule Rouge),2015,Single
1261,54250,548265,Le renouveau,2006,Single
1261,51777,525458,Le son de l’underground,2006,Single
1261,15788,84428,L’ogive nucléaire,2006,Single
1261,1875,3050242,Manque de pot,2005,Single
14828,1261,59114,Mine de rien,2011,Single
1260,1261,65966,Mon défaut,2012,Single
1261,14828,547234,Nid de guêpes,2005,Single
1261,1260,322258,Normal,2007,Single
1261,15788,323342,On va vous apprendre,2007,Single
1875,1261,93870,Paris de loin,2009,Single
1261,1794694,547221,Plus rien ne m’effraie,2007,Single
1261,18052,67556,Prévenez les Haineux,2012,Single
1261,42092,518965,Pyramide,2007,Single
12301,1261,51743,Raggamuffin - Sexion d’Assaut Remix,2011,Single
1261,37325,282501,Rescapé,2007,Single
1261,15788,282501,Rescapé,2007,Single
1261,1875,65373,Rien de méchant,2012,Single
1978256,1261,6832971,Sex,2007,Single
13950,1261,122795,Si j’avais su,2013,Single
1261,684347,551426,Trop de fierté,2008,Single
13325,1261,147439,Tsunami permanent,2006,Single
1260,1261,71741,Wati Bonhomme,2009,Single
1261,1260,66608,Wati Bon Son,2009,Single
1261,1260,2708,Wati by Night,2010,Single
3190656,14019,8061790,94 Airlines,2022,Single
1273,14019,243226,94 c’est le Barça Remix,2013,Single
1273,1260,243226,94 c’est le Barça Remix,2013,Single
3190656,16336,8061780,94 sur la plaque,2022,Single
3190656,1260,8061780,94 sur la plaque,2022,Single
1260,18906,2379009,À l’aide,2015,Single
15473,1260,672896,A la kiss,,Single
15891,31126,734819,À L’ancienne,2000,Single
15891,1908,734819,À L’ancienne,2000,Single
15788,15683,372299,À la vôtre,2014,Single
15788,1260,372299,À la vôtre,2014,Single
15788,59598,372299,À la vôtre,2014,Single
59544,1260,510580,A ma place,2014,Single
62686,1260,2279174,Attrape-Moi Si Tu Peux,2015,Single
1282,15891,61872,Au fond de la classe,2006,Single
30970,15891,4866329,À vive allure,2000,Single
2249,1260,5712,Belek ici ça tire,2010,Single
11417,14019,96492,Boombadeing (Remix),2012,Single
11417,1260,96492,Boombadeing (Remix),2012,Single
11417,1684,96492,Boombadeing (Remix),2012,Single
1908,15891,141361,Ça fait plaisir,2004,Single
1696257,15891,5547430,Ça fout le seum,2006,Single
1260,13325,72138,Cagoulé,2012,Single
59598,1260,173455,Casse la démarche,2013,Single
30970,15891,4864357,Ce genre de mec,2007,Single
16336,1260,5797102,Ce que tu me dois,2020,Single
3190656,325073,9184123,Chez nous,,Single
3190656,1260,9184123,Chez nous,,Single
3190656,14019,9184123,Chez nous,,Single
3190656,16981,9184123,Chez nous,,Single
59598,15788,181952,Col en V,2013,Single
59598,1260,181952,Col en V,2013,Single
1260,1908,4375375,CPG,2019,Single
1273,11464,2438741,C’qui nous perd,2001,Single
12339,13325,512217,Donnez nous de la funk,2011,Single
12339,1260,512217,Donnez nous de la funk,2011,Single
12339,59598,512217,Donnez nous de la funk,2011,Single
15891,11574,4406040,Dream Team,2005,Single
314501,1260,679227,Dribble facile,2015,Single
1273,1260,86327,Égotripes,2008,Single
2269661,1260,8955947,En mode guerre,,Single
15891,2913344,12364834,Ennemis publics (A Cappella),2004,Single
15891,3195452,12364834,Ennemis publics (A Cappella),2004,Single
16336,1375,73659,Faut pas rigoler,2012,Single
16336,11499,73659,Faut pas rigoler,2012,Single
16336,1260,73659,Faut pas rigoler,2012,Single
1908,15891,10301946,Fraude,2024,Single
1908,4893,10301946,Fraude,2024,Single
1275182,1260,5866691,Freestyle Egotrip,2016,Single
13325,15788,453827,Freestyle PS4,2013,Single
13325,170657,453827,Freestyle PS4,2013,Single
13325,1260,453827,Freestyle PS4,2013,Single
373099,1260,2326767,GenkiDama #6,,Single
661319,1260,8007236,Himalaya,,Single
11574,15891,68389,Hold Up,1999,Single
15891,11574,734822,Hold-Up 2,2000,Single
